person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-101225,Sean Fox,2004-09-25,zoe99@example.com,+13045108479,21,24453.07,MORTGAGE,6.6,CRM,2025-03-08 07:53:58.337259
P-101226,Michele Boyle,1979-04-22,elizabeth53@example.com,+12729289206,46,35853.87,OTHER,8.1,PARTNER_PORTAL,2025-06-22 05:12:54.992915
P-101227,Timothy Smith,1995-10-30,johnsonkevin@example.net,+18539419528,30,36024.09,OTHER,1.2,PARTNER_PORTAL,2025-01-07 15:44:54.442471
P-101228,Betty Johnson,1982-12-05,mayemily@example.net,+19063357803,43,68790.61,RENT,3.1,PARTNER_PORTAL,2025-09-30 16:43:09.124242
P-101229,Rodney Oliver,1997-03-07,pking@example.net,+16992055855,28,112507.29,MORTGAGE,2.1,WEBSITE,2025-07-06 14:31:50.551615
P-101230,Kenneth Doyle,1999-11-25,bmorrison@example.net,+18047528986,26,55693.35,MORTGAGE,3.2,PARTNER_PORTAL,2025-04-10 11:58:25.962482
P-101231,Jesse Hill,2005-04-04,fenglish@example.com,+17275613681,20,27552.98,RENT,10.1,WEBSITE,2025-09-07 20:23:33.710002
P-101232,Cheyenne Sharp,1993-09-10,daniellesweeney@example.com,+16474725084,32,38415.58,OTHER,2.4,PARTNER_PORTAL,2024-11-15 22:45:45.239734
P-101233,Pamela Hill,1980-11-16,tfletcher@example.org,+12558369158,45,39994.39,OTHER,3.2,CRM,2024-10-19 23:56:40.370663
P-101234,Dr. Adrian Ramirez MD,1985-02-15,allenkathryn@example.org,+18295594523,40,31981.09,OWN,5.0,CRM,2024-07-22 07:36:55.849429
P-101235,Ronald Jacobs,1993-06-06,swhite@example.net,+16173217429,32,51163.73,RENT,13.4,PARTNER_PORTAL,2025-04-01 07:36:47.634777
P-101236,Patricia Stein,1991-04-25,gabrielle92@example.com,+14932706325,34,53075.17,MORTGAGE,5.2,WEBSITE,2025-01-17 15:01:55.436290
P-101237,Samantha Smith,1993-04-13,brandondavis@example.net,,32,50780.67,RENT,4.9,PARTNER_PORTAL,2024-08-18 09:35:26.546087
P-101238,Anthony Smith,1994-09-27,russell62@example.org,+14645718559,31,32920.66,RENT,1.2,WEBSITE,2024-06-20 08:40:46.478837
P-101239,Hailey Lara,1969-09-26,derrickyoung@example.com,+12773814564,56,29919.88,OWN,5.4,CRM,2025-08-24 18:49:31.074495
P-101240,Heather Byrd,2005-06-13,moraelizabeth@example.com,+13667505276,20,26548.43,MORTGAGE,3.2,WEBSITE,2025-05-20 00:20:11.052378
P-101241,Matthew Robles,1985-11-22,moorejohn@example.net,+15677870676,40,57503.74,OTHER,7.3,CRM,2024-12-09 09:39:20.276180
P-101242,Michael Martinez,2005-04-09,brenda12@example.com,,20,23027.98,OWN,11.1,WEBSITE,2024-07-05 03:27:09.767911
P-101243,Paul Chavez,1985-06-15,kendra39@example.net,+18238132465,40,60933.17,OWN,1.6,WEBSITE,2025-08-23 03:36:18.030146
P-101244,John Brandt,1992-10-01,dakota83@example.net,+12658915382,33,45069.98,MORTGAGE,4.0,PARTNER_PORTAL,2026-01-04 02:20:54.522035
P-101245,Jeffrey Carter,2005-09-14,ywallace@example.org,+18127724553,20,82205.81,OWN,4.7,CRM,2026-04-02 17:24:24.037935
P-101246,John Jenkins,1997-09-27,ldixon@example.com,+18244945104,28,54022.33,MORTGAGE,1.4,CRM,2025-01-26 14:44:30.414418
P-101247,Lauren Arellano,2005-06-18,imurphy@example.com,+15207627672,20,55487.96,MORTGAGE,7.1,BRANCH,2025-10-24 21:02:08.068013
P-101248,Lauren Lewis,1995-10-16,michelle12@example.net,+19469502234,30,46579.44,RENT,0.0,CRM,2025-07-10 08:51:08.689585
P-101249,Taylor Lyons,2002-09-07,mitchellmichael@example.com,+14973251840,23,29352.0,OTHER,8.4,BRANCH,2025-01-10 23:54:14.775443
P-101250,Sarah Acevedo,1996-08-31,kimlee@example.net,+15208945167,29,129972.85,MORTGAGE,6.4,WEBSITE,2025-09-04 10:23:03.781338
P-101251,Sarah Bowers,1991-09-13,hgonzalez@example.org,+18206084842,34,36194.58,OWN,2.6,WEBSITE,2025-12-13 16:01:23.055382
P-101252,Christina Haney,2005-02-14,rodneyhayes@example.net,+16086289671,20,56759.05,OWN,4.3,CRM,2026-03-05 21:59:35.796798
P-101253,Linda Johnson,1995-10-16,samantha49@example.net,+15137249519,30,66494.82,MORTGAGE,0.0,WEBSITE,2024-07-24 23:58:33.725634
P-101254,Stacy Smith,1998-08-27,nolankelly@example.org,+13582080388,27,117516.04,OTHER,8.5,PARTNER_PORTAL,2025-01-03 11:01:19.071694
P-101255,Austin Sullivan,2005-06-25,charles35@example.org,+12143837475,20,19291.72,MORTGAGE,4.5,WEBSITE,2026-03-27 23:55:24.955362
P-101256,Emily Campbell,1997-04-23,tuckerlisa@example.net,+15019902716,28,129264.92,OTHER,6.3,PARTNER_PORTAL,2025-10-24 13:51:47.968426
P-101257,Brian Black,1990-10-14,zcoleman@example.net,+18113997675,35,30314.81,RENT,7.9,PARTNER_PORTAL,2025-05-19 19:17:53.387428
P-101258,Frank Johnson,1997-01-09,nicholasscott@example.net,+17195565728,28,62072.05,MORTGAGE,0.0,WEBSITE,2025-03-02 12:42:19.870930
P-101259,David Douglas,1981-07-05,justinhughes@example.net,+16178758015,44,49036.2,MORTGAGE,10.1,PARTNER_PORTAL,2025-04-15 16:00:55.789647
P-101260,Dr. Aaron Golden,2002-12-30,adamkramer@example.com,+15276276698,23,23410.85,OTHER,6.0,CRM,2025-01-27 20:14:07.247555
P-101261,Roberta Mckinney,1993-07-13,luisgolden@example.com,+12619308730,32,34357.43,RENT,0.9,WEBSITE,2025-12-08 06:25:16.863257
P-101262,Sean Kirk,2005-01-04,eleon@example.com,+12112842527,21,34335.23,RENT,2.3,WEBSITE,2025-04-26 01:18:11.574059
P-101263,Benjamin Wilcox,1981-11-26,donald44@example.com,,44,42392.25,OTHER,10.1,WEBSITE,2024-09-03 22:04:13.161602
P-101264,Leonard Bailey,1998-03-31,dpowell@example.com,+17094968334,27,43022.92,MORTGAGE,0.0,WEBSITE,2024-10-11 03:26:31.461665
P-101265,Diane Taylor,1982-07-08,xfleming@example.org,+12797322191,43,41178.25,OTHER,8.0,CRM,2025-10-18 15:51:05.657407
P-101266,David Williams,2000-05-27,cookkristina@example.net,+18152010162,25,27535.5,OTHER,9.9,WEBSITE,2024-07-11 13:23:18.160341
P-101267,James Castro,1991-04-07,elizabethkirk@example.com,+13784335488,34,54278.28,OTHER,10.4,CRM,2024-09-03 13:00:03.347846
P-101268,Kaitlyn Davis,1984-12-31,patrick86@example.net,+14436203172,41,20293.38,MORTGAGE,2.2,CRM,2025-03-22 05:05:54.198008
P-101269,Scott Vargas,2002-06-18,vanessajimenez@example.org,+17003020860,23,66180.66,OWN,5.7,PARTNER_PORTAL,2025-08-06 18:35:35.402829
P-101270,Gail Clark,2005-05-28,tylerwilson@example.net,+15032356369,20,19501.34,OTHER,4.8,WEBSITE,2024-08-21 15:52:27.239295
P-101271,Nathan Lawrence,2005-05-13,cameronramos@example.org,+14042802835,20,59329.1,RENT,6.5,CRM,2025-08-29 11:26:31.737360
P-101272,Thomas Mccarthy,1978-02-11,fbutler@example.org,+16669280812,47,35150.61,OTHER,8.3,CRM,2026-03-08 08:26:44.545974
P-101273,Dr. Sarah Wiggins,2005-12-20,charlesclayton@example.org,+15589330967,20,26124.79,OWN,6.3,PARTNER_PORTAL,2025-08-27 10:37:37.694979
P-101274,Charles Grant,2005-10-23,burgessdonald@example.com,+19379650167,20,25307.48,RENT,5.4,BRANCH,2025-03-25 21:54:54.578986
P-101275,Mary Daniels,2002-10-07,robertyoung@example.net,+18509162762,23,56012.85,OTHER,5.1,CRM,2025-06-15 14:03:01.161559
P-101276,Alexandra Lyons,1982-09-09,sethsanders@example.com,+13224898907,43,29063.74,OWN,4.0,WEBSITE,2025-02-01 14:36:18.459676
P-101277,Karen Hernandez,2004-10-07,terri76@example.com,+13836858050,21,55457.68,MORTGAGE,7.4,CRM,2024-09-15 10:49:19.057975
P-101278,Steven Norman,1974-01-15,timothy93@example.net,+19293565188,51,38281.15,MORTGAGE,2.7,CRM,2025-09-17 03:27:46.385595
P-101279,Elizabeth Patterson,1992-10-13,marksmichael@example.org,+19927449287,33,54717.0,MORTGAGE,4.8,CRM,2025-09-10 22:55:49.700233
P-101280,Lori Day PhD,1985-05-25,andrewgarcia@example.org,+14014860742,40,76297.52,MORTGAGE,7.2,WEBSITE,2024-10-11 13:05:34.536003
P-101281,Jennifer Clark,1994-06-21,waltersalfred@example.org,+18074302426,31,37301.35,OWN,14.7,CRM,2024-12-18 20:24:29.765049
P-101282,Joanne Allen,2000-03-06,virginia57@example.net,+12448695674,25,29359.74,MORTGAGE,12.1,WEBSITE,2025-07-05 05:13:31.411399
P-101283,Daniel Brewer III,1986-11-03,jeffery51@example.com,+15687865834,39,30543.51,OWN,7.1,PARTNER_PORTAL,2025-09-21 18:52:20.624605
P-101284,Lorraine Bond,1991-01-30,zlewis@example.com,+15534207758,34,67305.03,RENT,6.6,WEBSITE,2025-12-13 14:25:17.554455
P-101285,Patricia Bishop,1992-03-05,dianebanks@example.com,+17692580504,33,43344.89,RENT,6.7,CRM,2025-02-28 00:43:26.426739
P-101286,Linda Patel,1992-11-03,uford@example.org,+19739429390,33,31177.17,RENT,11.8,CRM,2024-11-26 05:38:02.889787
P-101287,Susan Richard,2002-02-19,joseph50@example.org,+17012625851,23,56117.33,OWN,3.7,PARTNER_PORTAL,2025-10-06 23:10:35.250208
P-101288,Makayla Evans,1979-03-02,andrew28@example.org,+17355312794,46,29602.24,OTHER,1.1,CRM,2024-08-14 03:19:18.484313
P-101289,Susan Rodriguez,1991-08-05,dianejohnston@example.com,+18654274286,34,20844.02,MORTGAGE,3.1,WEBSITE,2026-01-05 16:56:45.694307
P-101290,Michael Mills,2005-08-26,mwalker@example.net,+15557451460,20,33687.49,OTHER,0.0,WEBSITE,2024-08-24 17:08:08.682268
P-101291,Steven Torres,1985-05-19,larry37@example.net,+15625728167,40,21607.23,OTHER,8.2,CRM,2025-04-25 19:51:51.424907
P-101292,Zachary Taylor,1999-11-14,contrerasmaria@example.com,+18264412608,26,66986.93,OTHER,1.0,CRM,2024-06-29 22:04:30.263434
P-101293,Amy Duncan,2001-02-26,munozryan@example.org,+17992516704,24,61885.36,RENT,4.0,CRM,2025-10-31 23:13:41.310645
P-101294,Samantha Fernandez,1995-07-20,robinpadilla@example.com,+17313234388,30,29384.46,MORTGAGE,5.4,WEBSITE,2025-09-23 15:31:59.229366
P-101295,Amy Wood,1986-06-25,richarddiaz@example.net,+17827313427,39,69217.89,OWN,4.4,CRM,2025-04-25 08:07:20.879411
P-101296,Larry Brown,1996-07-08,kelly04@example.net,+12314834369,29,24811.57,OWN,6.3,WEBSITE,2025-09-28 11:33:43.517594
P-101297,Karen Gregory,1995-12-01,floresricky@example.net,+15174926517,30,46221.94,OWN,9.2,CRM,2025-06-11 17:45:42.002041
P-101298,Brenda Mendez,2003-06-27,simontracy@example.net,+17219983691,22,49206.99,RENT,2.2,WEBSITE,2024-11-19 14:50:37.388088
P-101299,Richard Wilson,1982-10-05,howardannette@example.net,+16706745991,43,73110.17,OWN,6.2,PARTNER_PORTAL,2025-01-28 15:24:16.052073
P-101300,William Smith,1979-06-28,hnewton@example.org,+14787903450,46,44167.77,OWN,6.5,WEBSITE,2025-06-07 08:56:48.129878
P-101301,James Young,2001-10-26,nelsoncassandra@example.net,+15468754182,24,52333.55,OWN,0.6,BRANCH,2025-07-04 11:37:48.230082
P-101302,Bernard Sanchez,1988-11-01,seanjones@example.com,+14334460184,37,51522.99,OTHER,0.0,WEBSITE,2024-06-22 01:53:37.145805
P-101303,Matthew Jackson,2001-10-21,glennwise@example.net,+15163816360,24,60511.61,RENT,5.1,WEBSITE,2025-09-17 07:15:24.225410
P-101304,Wanda Rodgers,2005-03-24,owenswilliam@example.net,+12769720005,20,47818.18,OWN,1.7,WEBSITE,2026-03-21 19:08:50.444269
P-101305,Jeffrey Adams,1986-02-28,monica08@example.net,+16127370851,39,30557.12,OTHER,2.2,CRM,2024-12-18 20:03:39.468658
P-101306,Larry Thomas,1991-08-15,ycooper@example.org,+18274671377,34,108333.85,OTHER,6.4,CRM,2026-02-02 23:00:17.834164
P-101307,Hector Rodriguez,1990-07-29,yhubbard@example.com,+15309557371,35,68550.39,OWN,0.0,CRM,2025-11-25 14:22:04.747992
P-101308,Amber Blair,1988-07-31,gracepennington@example.com,+13613446627,37,52847.35,RENT,4.1,CRM,2026-01-05 07:03:18.242262
P-101309,Brent Evans,1989-09-21,brookskenneth@example.org,+12966863647,36,47332.71,MORTGAGE,0.0,WEBSITE,2025-03-19 00:39:08.086919
P-101310,William Hughes,1992-04-28,nmcintosh@example.com,+15838004837,33,56684.76,RENT,4.6,WEBSITE,2025-11-12 15:18:03.128175
P-101311,Angela Cooper,1980-12-15,juliethomas@example.net,+16122706593,45,52641.25,MORTGAGE,6.8,CRM,2025-03-11 04:44:13.138552
P-101312,Brianna Davis,1985-04-04,gjackson@example.org,+12719830181,40,27067.53,OWN,0.0,WEBSITE,2025-02-09 11:00:40.458140
P-101313,Louis Tyler,1997-04-18,marissa74@example.net,+16798905221,28,67408.07,MORTGAGE,3.6,WEBSITE,2025-12-25 18:44:17.062438
P-101314,Heather Rojas DDS,1987-08-11,cooleypatricia@example.org,+17177356316,38,90078.46,OWN,3.8,PARTNER_PORTAL,2025-04-30 06:56:41.925925
P-101315,Sean Perry,1990-08-17,mcarlson@example.com,+12788811938,35,58585.16,RENT,11.0,CRM,2025-06-26 13:37:18.877254
P-101316,Melissa Wilson,2005-02-20,dawnsmith@example.org,+17756321633,20,40176.76,RENT,8.4,PARTNER_PORTAL,2025-07-30 04:28:51.845772
P-101317,Amber Norris,1981-08-29,sanchezemily@example.net,+13454858356,44,50616.83,RENT,3.8,BRANCH,2025-05-23 13:02:58.827245
P-101318,Nicholas Munoz,1987-10-08,dustinmorris@example.com,+16749192581,38,36394.98, MORTGAGE ,6.3,CRM,2026-02-17 19:13:24.849889
P-101319,Summer Rodriguez,1984-06-02,jasminesullivan@example.org,+13865399454,41,125461.28,OTHER,8.0,CRM,2025-11-08 17:00:41.541226
P-101320,Emily Davis,1993-09-05,drobinson@example.net,+18076968590,32,60268.7,OWN,4.5,WEBSITE,2025-02-28 20:38:02.832174
P-101321,Kimberly Taylor,1992-11-16,robin08@example.net,,33,24789.32,RENT,10.2,CRM,2026-02-24 14:16:12.413817
P-101322,Marc Lee,2003-04-23,echavez@example.net,+14174340242,22,46801.77,RENT,13.0,CRM,2025-11-16 20:49:19.114744
P-101323,Anna Jensen,1997-03-21,lisabrown@example.net,+13236654018,28,30751.42, OWN ,2.8,CRM,2025-01-09 07:17:35.121289
P-101324,Philip Tran,1980-05-25,eric02@example.net,+18353094765,45,25552.59,RENT,15.9,BRANCH,2026-05-07 09:57:13.742623
P-101325,Donald Salazar,1989-10-16,dakota75@example.org,+13892137054,36,24142.0,OTHER,4.8,PARTNER_PORTAL,2025-06-11 06:37:10.763826
P-101326,Janice Jones,1993-06-09,johnsonjames@example.com,+18944299202,32,121993.87, OTHER ,6.6,PARTNER_PORTAL,2025-12-15 03:52:49.398218
P-101327,Cynthia Medina,1998-10-24,carrollchristopher@example.org,+18838909342,27,68384.16,OTHER,2.2,CRM,2025-10-04 16:45:57.831506
P-101328,Chelsea Ortiz,2002-06-09,lindacraig@example.net,+16332437518,23,18754.32,OWN,1.4,CRM,2025-06-10 16:29:20.899998
P-101329,Heidi Roberts,2003-05-27,john82@example.com,+17284550743,22,52695.22,MORTGAGE,0.2,CRM,2026-05-03 08:33:22.066980
P-101330,Madeline Boyle,2005-03-15,chelsea70@example.org,+13699645359,20,34216.98,OWN,2.6,BRANCH,2025-03-30 15:02:30.944144
P-101331,Jimmy Lang,1981-02-09,adamgill@example.net,+18429887344,44,31651.84,OWN,8.5,PARTNER_PORTAL,2025-08-06 15:28:33.586313
P-101332,Deanna Smith,1994-03-01,ellismelissa@example.net,+13692014971,31,28016.27, OTHER ,4.8,PARTNER_PORTAL,2026-04-25 20:33:02.980251
P-101333,Joseph Flynn,2000-07-08,zgarcia@example.com,+18669505188,25,48703.85,RENT,4.1,CRM,2025-09-26 21:07:46.940273
P-101334,Stephen Vega,2001-04-13,justinclark@example.com,+15699850450,24,56092.77,OTHER,3.2,WEBSITE,2025-02-15 09:44:20.145242
P-101335,Roger Curry,1992-10-23,rachel86@example.org,+17899257140,33,42357.37,OWN,1.5,CRM,2025-04-15 17:17:10.011804
P-101336,James Rivas,1993-03-28,sotokathleen@example.org,+13492368063,32,26378.02,RENT,0.0,BRANCH,2025-12-11 05:57:01.215185
P-101337,Brenda Dunn,1996-12-12,fburke@example.net,+12305485277,29,60586.89,RENT,2.2,PARTNER_PORTAL,2025-03-18 07:43:29.848565
P-101338,Anthony Lee,1973-02-12,tlewis@example.net,+14395468963,52,90887.85,RENT,8.2,CRM,2024-11-22 18:49:01.485843
P-101339,Javier Woods,1979-02-13,westjeffrey@example.org,+18449577626,46,28771.74,OWN,0.0,CRM,2025-07-02 00:26:26.298895
P-101340,Katrina Winters,1997-07-27,qcervantes@example.com,+19596443485,28,48210.61,OWN,6.1,WEBSITE,2026-02-25 04:16:14.738875
P-101341,Tonya Bowers,1983-07-17,aprice@example.net,+19407420767,42,54728.05,OWN,8.2,PARTNER_PORTAL,2024-11-06 22:23:16.989956
P-101342,Evan Ruiz,2001-07-29,deniseclark@example.net,+18007094065,24,107770.87,MORTGAGE,5.4,PARTNER_PORTAL,2025-11-10 13:28:18.668841
P-101343,Patrick Bowen,1998-07-18,john56@example.com,+12526326600,27,31515.45,MORTGAGE,2.4,CRM,2025-05-12 17:54:58.259493
P-101344,Laura Miller,1999-07-20,fitzgeraldlisa@example.net,+13567119989,26,19433.79,OWN,4.2,WEBSITE,2025-06-06 22:34:56.662493
P-101345,Jo Hickman,1998-03-17,tsimmons@example.net,+18778618687,27,81547.23,MORTGAGE,6.2,WEBSITE,2025-10-03 04:54:33.597359
P-101346,Sandra Kelley,1991-10-27,jeansmith@example.com,+16254659950,34,41499.41,RENT,6.4,WEBSITE,2025-10-24 08:05:43.156140
P-101347,April White,1988-05-07,tylerodonnell@example.org,+15473398622,37,42123.43,RENT,9.3,CRM,2025-06-27 15:23:29.110164
P-101348,Eric Parker,1993-01-10,jasongarza@example.org,+17786524744,32,33880.04,OTHER,0.0,CRM,2025-01-03 14:03:20.826349
P-101349,Steven Russo,1991-06-27,sabrinaperez@example.net,+13355186647,34,66100.28,RENT,7.3,CRM,2026-03-25 13:03:50.366695
P-101350,Michael Smith,1990-09-25,willie34@example.com,+17587153988,35,28460.99,RENT,7.2,PARTNER_PORTAL,2026-02-24 05:31:13.577657
P-101351,Amy Ray,1990-08-17,janice12@example.net,+13555816759,35,32581.68,MORTGAGE,9.4,CRM,2025-01-23 21:58:35.196907
P-101352,Laura Kelley,2001-12-24,oconnorvictoria@example.net,+14463342924,24,109101.49,OWN,8.5,CRM,2025-10-15 18:13:02.182070
P-101353,Laura Garner,1996-05-04,tiffanyboone@example.net,+18123185273,29,51951.16,MORTGAGE,5.6,WEBSITE,2024-11-04 18:37:06.277617
P-101354,Stephen Kelly,2005-03-12,melindafarley@example.com,+13033044077,20,43132.6,RENT,3.6,CRM,2026-03-08 01:16:54.328412
P-101355,Stacy Russell,1992-11-14,elizabeth55@example.com,+16637454182,33,82554.61,RENT,3.7,CRM,2024-10-04 23:54:16.330987
P-101356,Michael Donovan,2002-06-06,johnsonteresa@example.net,+18664910082,23,37062.36,RENT,4.4,CRM,2025-04-08 09:57:11.633852
P-101357,Beth Mcdaniel,1996-11-19,okelly@example.com,+16699962083,29,152209.14,OTHER,0.0,CRM,2025-07-26 08:40:55.550404
P-101358,Angelica Smith,1997-09-14,ashley25@example.com,+12289703220,28,28864.61,OWN,8.6,CRM,2026-03-21 11:29:08.489539
P-101359,Gerald Snyder,1987-11-27,jonathanlee@example.com,+17292514520,38,43206.01,RENT,3.9,PARTNER_PORTAL,2025-10-27 22:03:33.996795
P-101360,Mark Black,1994-03-21,shafferbradley@example.net,+16229406547,31,42484.51, OTHER ,4.2,CRM,2026-04-19 17:22:21.055526
P-101361,William Church,1991-07-10,robbinsandrew@example.org,+17898856643,34,67121.97,OWN,0.1,PARTNER_PORTAL,2026-01-05 02:24:01.454800
P-101362,Justin Schmidt,2002-08-15,yluna@example.com,+13995313606,23,71433.24,MORTGAGE,6.0,CRM,2025-07-14 12:11:12.411168
P-101363,Douglas Rivas,1989-10-16,elizabeth71@example.net,+15034803514,36,20206.83,RENT,12.1,PARTNER_PORTAL,2026-04-17 00:07:41.694010
P-101364,Elizabeth Lawrence,1998-04-25,greenlisa@example.net,+17533472839,27,70962.83,RENT,1.1,PARTNER_PORTAL,2026-04-21 14:39:10.896861
P-101365,Daniel Brown,1998-07-03,jessica26@example.com,+18844886865,27,48949.5,RENT,16.4,CRM,2025-08-09 10:01:17.676582
P-101366,Raymond Crosby,1991-02-07,moniquemoore@example.org,+17808183235,34,86087.56,RENT,6.5,BRANCH,2025-06-29 21:55:23.192665
P-101367,Tom Henderson,2001-06-04,gfowler@example.org,+19647583744,24,79448.52, RENT ,0.0,WEBSITE,2024-09-30 16:39:17.488356
P-101368,Mark Miller,1981-03-11,wmorris@example.net,+13596289748,44,10325.55,MORTGAGE,3.6,WEBSITE,2026-05-01 00:15:31.411731
P-101369,Stephen Mcfarland,1988-08-20,wwallace@example.org,+17193976453,37,38934.53,MORTGAGE,7.9,CRM,2025-12-09 15:39:52.650659
P-101370,Jessica Tanner,2000-12-18,malexander@example.com,+13008935820,25,42646.69,OTHER,5.1,CRM,2025-12-21 09:45:57.541529
P-101371,Angelica Doyle,1996-10-20,jpearson@example.org,+18222848349,29,87117.24,OWN,1.6,CRM,2025-07-22 17:06:03.117402
P-101372,Dawn Pena,1991-02-22,friedmanlinda@example.net,+17405334801,34,18841.29,MORTGAGE,0.0,WEBSITE,2025-04-23 06:52:02.576548
P-101373,Robert Rose,1993-02-23,fhatfield@example.org,+18549460539,32,131881.62,OWN,7.3,PARTNER_PORTAL,2026-02-09 11:56:08.347577
P-101374,Samantha Powell,2005-03-21,tylerwilliams@example.com,+19364499119,20,66381.88,OTHER,4.6,BRANCH,2026-01-03 12:44:59.094910
P-101375,Andrew Zavala,1984-11-28,tara38@example.org,+18774558212,41,27326.31,OWN,6.4,WEBSITE,2025-04-07 23:33:34.029039
P-101376,Lawrence Sanders,1987-06-11,keith60@example.com,+13909751991,38,35089.35,OWN,5.1,CRM,2025-05-24 13:20:56.211148
P-101377,Christian Byrd,1989-02-09,kerry49@example.org,+16319649828,36,44007.54, OTHER ,8.9,CRM,2025-04-27 16:54:34.552557
P-101378,Richard Aguilar,1997-03-05,olsonmichael@example.com,+14944343687,28,131575.55,MORTGAGE,2.6,WEBSITE,2025-11-10 12:39:21.148208
P-101379,Deborah Salazar,1998-10-22,tuckerstacey@example.net,+13412535977,27,42779.24,RENT,5.3,BRANCH,2025-09-28 03:27:15.038227
P-101380,Travis Schneider,1997-10-02,ogibson@example.com,+17438148722,28,43396.36,RENT,5.7,WEBSITE,2024-12-15 08:21:02.424039
P-101381,Devin Burch,2005-10-07,zparker@example.net,+12577395232,20,124801.78,OTHER,4.4,WEBSITE,2025-05-26 10:54:25.039561
P-101382,Sandra Cox,1989-08-18,valdezrichard@example.org,+13416362334,36,34233.15,MORTGAGE,2.3,CRM,2025-03-27 12:53:45.396508
P-101383,Vanessa Schultz,1982-03-05,scotttiffany@example.net,+17732418559,43,32138.26,OWN,8.0,PARTNER_PORTAL,2025-06-18 00:31:33.159390
P-101384,Todd Watson,1999-07-19,djohnson@example.org,+12962101759,26,38752.38,RENT,10.1,BRANCH,2025-12-02 23:32:27.096303
P-101385,Andrew Reyes,2005-03-27,autumn78@example.com,+15928855162,20,21512.41,OWN,0.0,WEBSITE,2025-04-27 20:44:53.886328
P-101386,Heather Gonzalez,2002-05-24,ptucker@example.com,+16583960707,23,18252.1,RENT,2.1,CRM,2026-04-28 10:09:35.904657
P-101387,Gregory Rodriguez,2005-10-15,cheryljones@example.org,+18978427493,20,25339.16,OWN,9.8,WEBSITE,2026-02-06 04:28:50.067148
P-101388,Emily Joseph,1990-04-29,ealexander@example.net,+14808300735,35,25552.02,OTHER,0.0,WEBSITE,2026-01-18 11:32:58.910498
P-101389,Valerie Cooper,2003-11-10,uyoung@example.com,+13413288669,22,43314.15,MORTGAGE,8.5,PARTNER_PORTAL,2026-01-08 14:16:06.731278
P-101390,Tina Robles,1986-06-13,charlessims@example.org,+17269119789,39,29564.92,RENT,5.1,PARTNER_PORTAL,2026-04-26 03:03:28.958515
P-101391,Denise Melendez,1996-12-28,henryparks@example.com,+15412181851,29,39709.5,OWN,13.1,WEBSITE,2025-10-14 08:47:48.910609
P-101392,Daniel Petersen,2005-08-10,vaughnjavier@example.net,+16845184714,20,86375.72,OTHER,0.0,CRM,2024-11-05 22:56:10.742929
P-101393,William Lam,1999-08-11,lopezgary@example.org,+18039087647,26,33157.65,RENT,4.1,PARTNER_PORTAL,2025-04-21 02:01:44.798410
P-101394,Cynthia Marshall,2005-05-14,joybrooks@example.com,,20,63988.46,OWN,7.0,CRM,2024-08-31 03:59:15.085738
P-101395,Kenneth Williams,2000-09-16,paulevans@example.com,+15492674199,25,46517.36,MORTGAGE,1.4,WEBSITE,2025-03-18 01:12:33.190810
P-101396,Rebecca Carroll,1996-10-09,obrewer@example.com,+17513970181,29,46752.94,OTHER,0.2,WEBSITE,2024-10-29 14:26:52.660608
P-101397,Brenda Myers DVM,1992-12-03,hramirez@example.com,+12194362526,33,21089.11,MORTGAGE,0.2,CRM,2024-10-20 01:52:43.153805
P-101398,Nicholas Sherman,2002-02-07,rrichardson@example.net,+16295335838,23,74260.39,MORTGAGE,7.3,CRM,2025-10-11 01:40:25.611755
P-101399,Angela Russell,1989-11-10,zallen@example.com,+13742546935,36,24235.93,OWN,2.8,CRM,2026-02-23 17:02:13.770869
P-101400,Elizabeth Solomon,1991-05-22,hernandezamy@example.org,+12955589799,34,38059.21,RENT,6.8,CRM,2025-02-12 09:46:12.950102
P-101401,Lindsey Garcia,1996-11-09,fmiller@example.net,+16303568709,29,50228.24,OWN,11.4,PARTNER_PORTAL,2024-09-18 19:01:48.218441
P-101402,Melissa Smith,1995-10-27,richmondjon@example.org,+19899533768,30,60334.15,MORTGAGE,0.0,PARTNER_PORTAL,2026-02-16 09:59:19.623958
P-101403,Antonio Hughes,2002-10-14,kyledavid@example.net,+18979317303,23,28043.78,MORTGAGE,1.6,BRANCH,2025-02-08 12:34:15.521897
P-101404,Kathryn Whitney,1994-03-29,darren04@example.net,+12807947318,31,88462.78,OWN,6.2,PARTNER_PORTAL,2026-02-02 00:36:53.098487
P-101405,Anthony Wheeler,1997-07-15,lisa47@example.com,,28,14111.81,OTHER,5.3,CRM,2025-01-09 02:56:03.735248
P-101406,Jennifer Murray,1993-09-14,yhernandez@example.net,+12346854039,32,141270.56,RENT,10.0,CRM,2026-04-21 03:18:48.626230
P-101407,Scott Harmon,1987-05-25,cameronnicholas@example.net,+19929613826,38,26130.48,MORTGAGE,2.9,WEBSITE,2026-03-05 17:15:15.244253
P-101408,James Williams,1994-03-05,ashleyorozco@example.com,+13632779271,31,58410.77, RENT ,6.4,CRM,2026-04-13 22:23:38.429349
P-101409,Virginia Martinez,2002-03-03,qjackson@example.org,+15826432333,23,85669.25,MORTGAGE,5.4,CRM,2025-01-02 02:42:04.241959
